#Firmware: Speeduino 2020.08

1.0,0.0,1.0,1.0,65888.25,65888.25,38.864,65888.25
0.0,0.0,0.0,1.0,65898.31,65898.31,10.064,65898.31
1.0,0.0,0.0,1.0,65959.164,65959.164,60.848,65959.164
0.0,0.0,0.0,1.0,66008.67,66008.67,49.504,66008.67
0.0,1.0,1.0,1.0,66060.74,66060.74,52.072,66060.74
MARK 000
0.0,0.0,0.0,1.0,66447.81,66447.81,387.072,66447.81
0.0,1.0,1.0,1.0,66500.07,66500.07,52.256,66500.07
1.0,1.0,0.0,1.0,66508.66,66508.66,8.588,66508.66
0.0,1.0,0.0,1.0,66557.53,66557.53,48.872,66557.53
0.0,0.0,1.0,1.0,66589.04,66589.04,31.508,66589.04
1.0,0.0,0.0,1.0,66618.35,66618.35,29.312,66618.35
0.0,0.0,0.0,1.0,66666.63,66666.63,48.288,66666.63
0.0,1.0,1.0,1.0,66718.72,66718.72,52.08,66718.72
1.0,1.0,0.0,1.0,66727.47,66727.47,8.752,66727.47
1.0,0.0,1.0,1.0,66766.49,66766.49,39.028,66766.49
0.0,0.0,0.0,1.0,66776.586,66776.586,10.092,66776.586
1.0,0.0,0.0,1.0,66837.73,66837.73,61.136,66837.73
0.0,0.0,0.0,1.0,66887.83,66887.83,50.108,66887.83
0.0,1.0,1.0,1.0,66940.2,66940.2,52.368,66940.2
1.0,1.0,0.0,1.0,66948.84,66948.84,8.64,66948.84
0.0,1.0,0.0,1.0,66997.82,66997.82,48.984,66997.82
0.0,0.0,1.0,1.0,67029.46,67029.46,31.636,67029.46
1.0,0.0,0.0,1.0,67058.78,67058.78,29.324,67058.78
0.0,0.0,0.0,1.0,67107.3,67107.3,48.512,67107.3
0.0,1.0,1.0,1.0,67159.41,67159.41,52.108,67159.41
1.0,1.0,0.0,1.0,67168.19,67168.19,8.78,67168.19
1.0,0.0,1.0,1.0,67207.24,67207.24,39.06,67207.24
0.0,0.0,0.0,1.0,67217.37,67217.37,10.124,67217.37
1.0,0.0,0.0,1.0,67278.586,67278.586,61.216,67278.586
0.0,0.0,0.0,1.0,67328.69,67328.69,50.104,67328.69
0.0,1.0,1.0,1.0,67381.13,67381.13,52.448,67381.13
1.0,1.0,0.0,1.0,67389.77,67389.77,8.636,67389.77
0.0,1.0,0.0,1.0,67438.91,67438.91,49.132,67438.91
0.0,0.0,1.0,1.0,67470.445,67470.445,31.54,67470.445
1.0,0.0,0.0,1.0,67499.76,67499.76,29.312,67499.76
0.0,0.0,0.0,1.0,67548.08,67548.08,48.324,67548.08
0.0,1.0,1.0,1.0,67600.055,67600.055,51.976,67600.055
1.0,1.0,0.0,1.0,67608.88,67608.88,8.824,67608.88
1.0,0.0,1.0,1.0,67647.89,67647.89,39.008,67647.89
0.0,0.0,0.0,1.0,67658.016,67658.016,10.124,67658.016
1.0,0.0,0.0,1.0,67719.25,67719.25,61.236,67719.25
0.0,0.0,0.0,1.0,67769.15,67769.15,49.9,67769.15
0.0,1.0,1.0,1.0,67821.46,67821.46,52.316,67821.46
1.0,1.0,0.0,1.0,67830.195,67830.195,8.728,67830.195
0.0,1.0,0.0,1.0,67879.234,67879.234,49.04,67879.234
0.0,0.0,1.0,1.0,67910.86,67910.86,31.624,67910.86
1.0,0.0,0.0,1.0,67940.086,67940.086,29.228,67940.086
0.0,0.0,0.0,1.0,67988.53,67988.53,48.444,67988.53
0.0,1.0,1.0,1.0,68040.48,68040.48,51.948,68040.48
1.0,1.0,0.0,1.0,68049.26,68049.26,8.78,68049.26
1.0,0.0,1.0,1.0,68088.26,68088.26,39.004,68088.26
0.0,0.0,0.0,1.0,68098.4,68098.4,10.14,68098.4
1.0,0.0,0.0,1.0,68159.6,68159.6,61.2,68159.6
0.0,0.0,0.0,1.0,68209.48,68209.48,49.876,68209.48
0.0,1.0,1.0,1.0,68261.9,68261.9,52.424,68261.9
1.0,1.0,0.0,1.0,68270.484,68270.484,8.584,68270.484
0.0,1.0,0.0,1.0,68319.766,68319.766,49.284,68319.766
0.0,0.0,1.0,1.0,68351.32,68351.32,31.556,68351.32
1.0,0.0,0.0,1.0,68380.57,68380.57,29.244,68380.57
0.0,0.0,0.0,1.0,68428.91,68428.91,48.336,68428.91
0.0,1.0,1.0,1.0,68480.84,68480.84,51.936,68480.84
1.0,1.0,0.0,1.0,68489.58,68489.58,8.736,68489.58
1.0,0.0,1.0,1.0,68528.69,68528.69,39.112,68528.69
0.0,0.0,0.0,1.0,68538.81,68538.81,10.128,68538.81
1.0,0.0,0.0,1.0,68599.97,68599.97,61.156,68599.97
0.0,0.0,0.0,1.0,68649.76,68649.76,49.788,68649.76
0.0,1.0,1.0,1.0,68702.27,68702.27,52.516,68702.27
1.0,1.0,0.0,1.0,68710.984,68710.984,8.712,68710.984
0.0,1.0,0.0,1.0,68760.23,68760.23,49.236,68760.23
0.0,0.0,1.0,1.0,68791.766,68791.766,31.544,68791.766
1.0,0.0,0.0,1.0,68820.99,68820.99,29.228,68820.99
0.0,0.0,0.0,1.0,68869.42,68869.42,48.424,68869.42
0.0,1.0,1.0,1.0,68921.3,68921.3,51.876,68921.3
1.0,1.0,0.0,1.0,68930.08,68930.08,8.78,68930.08
1.0,0.0,1.0,1.0,68969.11,68969.11,39.032,68969.11
0.0,0.0,0.0,1.0,68979.234,68979.234,10.124,68979.234
1.0,0.0,0.0,1.0,69040.24,69040.24,61.008,69040.24
0.0,0.0,0.0,1.0,69089.984,69089.984,49.748,69089.984
0.0,1.0,1.0,1.0,69142.52,69142.52,52.536,69142.52
1.0,1.0,0.0,1.0,69151.14,69151.14,8.62,69151.14
0.0,1.0,0.0,1.0,69200.27,69200.27,49.128,69200.27
0.0,0.0,1.0,1.0,69231.88,69231.88,31.608,69231.88
1.0,0.0,0.0,1.0,69261.15,69261.15,29.272,69261.15
0.0,0.0,0.0,1.0,69309.49,69309.49,48.344,69309.49
0.0,1.0,1.0,1.0,69361.4,69361.4,51.904,69361.4
1.0,1.0,0.0,1.0,69370.195,69370.195,8.792,69370.195
1.0,0.0,1.0,1.0,69409.2,69409.2,39.012,69409.2
0.0,0.0,0.0,1.0,69419.29,69419.29,10.084,69419.29
1.0,0.0,0.0,1.0,69480.24,69480.24,60.956,69480.24
0.0,0.0,0.0,1.0,69529.87,69529.87,49.62,69529.87
0.0,1.0,1.0,1.0,69582.414,69582.414,52.552,69582.414
1.0,1.0,0.0,1.0,69591.055,69591.055,8.636,69591.055
0.0,1.0,0.0,1.0,69640.17,69640.17,49.12,69640.17
0.0,0.0,1.0,1.0,69671.72,69671.72,31.548,69671.72
1.0,0.0,0.0,1.0,69701.016,69701.016,29.292,69701.016
0.0,0.0,0.0,1.0,69749.305,69749.305,48.296,69749.305
0.0,1.0,1.0,1.0,69801.305,69801.305,51.996,69801.305
1.0,1.0,0.0,1.0,69810.05,69810.05,8.744,69810.05
1.0,0.0,1.0,1.0,69849.01,69849.01,38.96,69849.01
0.0,0.0,0.0,1.0,69859.13,69859.13,10.124,69859.13
1.0,0.0,0.0,1.0,69920.1,69920.1,60.968,69920.1
0.0,0.0,0.0,1.0,69969.95,69969.95,49.852,69969.95
0.0,1.0,1.0,1.0,70022.52,70022.52,52.572,70022.52
1.0,1.0,0.0,1.0,70031.23,70031.23,8.7,70031.23
0.0,1.0,0.0,1.0,70080.266,70080.266,49.04,70080.266
0.0,0.0,1.0,1.0,70111.875,70111.875,31.612,70111.875
1.0,0.0,0.0,1.0,70141.16,70141.16,29.284,70141.16
0.0,0.0,0.0,1.0,70189.516,70189.516,48.356,70189.516
0.0,1.0,1.0,1.0,70241.32,70241.32,51.808,70241.32
1.0,1.0,0.0,1.0,70250.05,70250.05,8.724,70250.05
1.0,0.0,1.0,1.0,70288.984,70288.984,38.936,70288.984
0.0,0.0,0.0,1.0,70299.02,70299.02,10.04,70299.02
1.0,0.0,0.0,1.0,70359.836,70359.836,60.812,70359.836
0.0,0.0,0.0,1.0,70409.49,70409.49,49.66,70409.49
0.0,1.0,1.0,1.0,70461.836,70461.836,52.34,70461.836
1.0,1.0,0.0,1.0,70470.54,70470.54,8.704,70470.54
0.0,1.0,0.0,1.0,70519.55,70519.55,49.008,70519.55
0.0,0.0,1.0,1.0,70551.055,70551.055,31.508,70551.055
1.0,0.0,0.0,1.0,70580.414,70580.414,29.36,70580.414
0.0,0.0,0.0,1.0,70628.76,70628.76,48.344,70628.76
0.0,1.0,1.0,1.0,70680.586,70680.586,51.824,70680.586
1.0,1.0,0.0,1.0,70689.305,70689.305,8.724,70689.305
1.0,0.0,1.0,1.0,70728.29,70728.29,38.984,70728.29
0.0,0.0,0.0,1.0,70738.38,70738.38,10.088,70738.38
1.0,0.0,0.0,1.0,70799.27,70799.27,60.892,70799.27
0.0,0.0,0.0,1.0,70848.945,70848.945,49.672,70848.945
0.0,1.0,1.0,1.0,70901.31,70901.31,52.368,70901.31
1.0,1.0,0.0,1.0,70910.016,70910.016,8.7,70910.016
0.0,1.0,0.0,1.0,70959.06,70959.06,49.052,70959.06
0.0,0.0,1.0,1.0,70990.664,70990.664,31.6,70990.664
1.0,0.0,0.0,1.0,71019.93,71019.93,29.268,71019.93
0.0,0.0,0.0,1.0,71068.24,71068.24,48.308,71068.24
MARK 001
0.0,0.0,1.0,1.0,71429.71,71429.71,361.468,71429.71
1.0,0.0,0.0,1.0,71459.07,71459.07,29.364,71459.07
0.0,0.0,0.0,1.0,71507.3,71507.3,48.224,71507.3
0.0,1.0,1.0,1.0,71558.96,71558.96,51.668,71558.96
1.0,1.0,0.0,1.0,71567.64,71567.64,8.676,71567.64
1.0,0.0,1.0,1.0,71606.51,71606.51,38.868,71606.51
0.0,0.0,0.0,1.0,71616.57,71616.57,10.064,71616.57
1.0,0.0,0.0,1.0,71677.2,71677.2,60.632,71677.2
0.0,0.0,0.0,1.0,71726.46,71726.46,49.256,71726.46
0.0,1.0,1.0,1.0,71778.61,71778.61,52.152,71778.61
1.0,1.0,0.0,1.0,71787.25,71787.25,8.636,71787.25
0.0,1.0,0.0,1.0,71836.07,71836.07,48.824,71836.07
0.0,0.0,1.0,1.0,71867.53,71867.53,31.456,71867.53
1.0,0.0,0.0,1.0,71896.836,71896.836,29.308,71896.836
0.0,0.0,0.0,1.0,71944.84,71944.84,48.004,71944.84
0.0,1.0,1.0,1.0,71996.51,71996.51,51.664,71996.51
1.0,1.0,0.0,1.0,72005.21,72005.21,8.708,72005.21
1.0,0.0,1.0,1.0,72044.03,72044.03,38.816,72044.03
0.0,0.0,0.0,1.0,72054.1,72054.1,10.072,72054.1
1.0,0.0,0.0,1.0,72114.69,72114.69,60.584,72114.69
0.0,0.0,0.0,1.0,72163.914,72163.914,49.228,72163.914
0.0,1.0,1.0,1.0,72215.95,72215.95,52.044,72215.95
1.0,1.0,0.0,1.0,72224.7,72224.7,8.748,72224.7
0.0,1.0,0.0,1.0,72273.29,72273.29,48.584,72273.29
0.0,0.0,1.0,1.0,72304.7,72304.7,31.416,72304.7
1.0,0.0,0.0,1.0,72334.05,72334.05,29.34,72334.05
0.0,0.0,0.0,1.0,72382.086,72382.086,48.04,72382.086
0.0,1.0,1.0,1.0,72433.68,72433.68,51.596,72433.68
1.0,1.0,0.0,1.0,72442.38,72442.38,8.7,72442.38
1.0,0.0,1.0,1.0,72481.14,72481.14,38.76,72481.14
0.0,0.0,0.0,1.0,72491.14,72491.14,10.004,72491.14
1.0,0.0,0.0,1.0,72551.57,72551.57,60.424,72551.57
0.0,0.0,0.0,1.0,72600.695,72600.695,49.124,72600.695
0.0,1.0,1.0,1.0,72652.76,72652.76,52.068,72652.76
1.0,1.0,0.0,1.0,72661.4,72661.4,8.636,72661.4
0.0,1.0,0.0,1.0,72710.08,72710.08,48.68,72710.08
0.0,0.0,1.0,1.0,72741.484,72741.484,31.412,72741.484
1.0,0.0,0.0,1.0,72770.805,72770.805,29.316,72770.805
0.0,0.0,0.0,1.0,72818.76,72818.76,47.956,72818.76
0.0,1.0,1.0,1.0,72870.47,72870.47,51.712,72870.47
1.0,1.0,0.0,1.0,72879.2,72879.2,8.728,72879.2
1.0,0.0,1.0,1.0,72918.04,72918.04,38.84,72918.04
0.0,0.0,0.0,1.0,72928.055,72928.055,10.016,72928.055
1.0,0.0,0.0,1.0,72988.38,72988.38,60.328,72988.38
0.0,0.0,0.0,1.0,73037.63,73037.63,49.252,73037.63
0.0,1.0,1.0,1.0,73089.62,73089.62,51.984,73089.62
1.0,1.0,0.0,1.0,73098.195,73098.195,8.576,73098.195
0.0,1.0,0.0,1.0,73146.81,73146.81,48.62,73146.81
0.0,0.0,1.0,1.0,73178.18,73178.18,31.36,73178.18
1.0,0.0,0.0,1.0,73207.47,73207.47,29.292,73207.47
0.0,0.0,0.0,1.0,73255.54,73255.54,48.072,73255.54
0.0,1.0,1.0,1.0,73307.195,73307.195,51.652,73307.195
1.0,1.0,0.0,1.0,73315.91,73315.91,8.716,73315.91
1.0,0.0,1.0,1.0,73354.695,73354.695,38.788,73354.695
0.0,0.0,0.0,1.0,73364.734,73364.734,10.036,73364.734
1.0,0.0,0.0,1.0,73425.17,73425.17,60.436,73425.17
0.0,0.0,0.0,1.0,73474.51,73474.51,49.336,73474.51
0.0,1.0,1.0,1.0,73526.336,73526.336,51.832,73526.336
1.0,1.0,0.0,1.0,73534.98,73534.98,8.644,73534.98
0.0,1.0,0.0,1.0,73583.48,73583.48,48.5,73583.48
0.0,0.0,1.0,1.0,73614.766,73614.766,31.284,73614.766
1.0,0.0,0.0,1.0,73644.016,73644.016,29.252,73644.016
0.0,0.0,0.0,1.0,73691.86,73691.86,47.844,73691.86
0.0,1.0,1.0,1.0,73743.516,73743.516,51.652,73743.516
1.0,1.0,0.0,1.0,73752.24,73752.24,8.728,73752.24
1.0,0.0,1.0,1.0,73790.914,73790.914,38.676,73790.914
0.0,0.0,0.0,1.0,73800.94,73800.94,10.024,73800.94
1.0,0.0,0.0,1.0,73861.31,73861.31,60.376,73861.31
0.0,0.0,0.0,1.0,73910.49,73910.49,49.176,73910.49
0.0,1.0,1.0,1.0,73962.38,73962.38,51.888,73962.38
1.0,1.0,0.0,1.0,73970.96,73970.96,8.58,73970.96
0.0,1.0,0.0,1.0,74019.51,74019.51,48.548,74019.51
0.0,0.0,1.0,1.0,74050.91,74050.91,31.4,74050.91
1.0,0.0,0.0,1.0,74080.2,74080.2,29.296,74080.2
0.0,0.0,0.0,1.0,74128.06,74128.06,47.856,74128.06
0.0,1.0,1.0,1.0,74179.766,74179.766,51.708,74179.766
1.0,1.0,0.0,1.0,74188.48,74188.48,8.708,74188.48
1.0,0.0,1.0,1.0,74227.15,74227.15,38.672,74227.15
0.0,0.0,0.0,1.0,74237.21,74237.21,10.064,74237.21
1.0,0.0,0.0,1.0,74297.85,74297.85,60.636,74297.85
0.0,0.0,0.0,1.0,74347.15,74347.15,49.304,74347.15
0.0,1.0,1.0,1.0,74398.92,74398.92,51.772,74398.92
1.0,1.0,0.0,1.0,74407.52,74407.52,8.6,74407.52
0.0,1.0,0.0,1.0,74456.06,74456.06,48.54,74456.06
0.0,0.0,1.0,1.0,74487.4,74487.4,31.336,74487.4
1.0,0.0,0.0,1.0,74516.625,74516.625,29.228,74516.625
0.0,0.0,0.0,1.0,74564.414,74564.414,47.784,74564.414
0.0,1.0,1.0,1.0,74616.11,74616.11,51.696,74616.11
1.0,1.0,0.0,1.0,74624.83,74624.83,8.72,74624.83
1.0,0.0,1.0,1.0,74663.49,74663.49,38.668,74663.49
0.0,0.0,0.0,1.0,74673.49,74673.49,9.996,74673.49
1.0,0.0,0.0,1.0,74734.04,74734.04,60.544,74734.04
0.0,0.0,0.0,1.0,74783.25,74783.25,49.212,74783.25
0.0,1.0,1.0,1.0,74835.07,74835.07,51.82,74835.07
1.0,1.0,0.0,1.0,74843.62,74843.62,8.548,74843.62
0.0,1.0,0.0,1.0,74892.24,74892.24,48.624,74892.24
0.0,0.0,1.0,1.0,74923.45,74923.45,31.212,74923.45
1.0,0.0,0.0,1.0,74952.64,74952.64,29.188,74952.64
0.0,0.0,0.0,1.0,75000.36,75000.36,47.72,75000.36
0.0,1.0,1.0,1.0,75051.984,75051.984,51.624,75051.984
1.0,1.0,0.0,1.0,75060.695,75060.695,8.708,75060.695
1.0,0.0,1.0,1.0,75099.35,75099.35,38.656,75099.35
0.0,0.0,0.0,1.0,75109.39,75109.39,10.044,75109.39
1.0,0.0,0.0,1.0,75169.73,75169.73,60.332,75169.73
0.0,0.0,0.0,1.0,75218.81,75218.81,49.092,75218.81
0.0,1.0,1.0,1.0,75270.49,75270.49,51.676,75270.49
1.0,1.0,0.0,1.0,75279.195,75279.195,8.704,75279.195
0.0,1.0,0.0,1.0,75327.61,75327.61,48.412,75327.61
0.0,0.0,1.0,1.0,75358.88,75358.88,31.272,75358.88
1.0,0.0,0.0,1.0,75388.04,75388.04,29.16,75388.04
0.0,0.0,0.0,1.0,75435.875,75435.875,47.836,75435.875
0.0,1.0,1.0,1.0,75487.57,75487.57,51.692,75487.57
1.0,1.0,0.0,1.0,75496.31,75496.31,8.748,75496.31
1.0,0.0,1.0,1.0,75534.98,75534.98,38.664,75534.98
0.0,0.0,0.0,1.0,75545.016,75545.016,10.032,75545.016
1.0,0.0,0.0,1.0,75605.66,75605.66,60.648,75605.66
0.0,0.0,0.0,1.0,75654.914,75654.914,49.256,75654.914
0.0,1.0,1.0,1.0,75706.85,75706.85,51.936,75706.85
1.0,1.0,0.0,1.0,75715.445,75715.445,8.596,75715.445
0.0,1.0,0.0,1.0,75764.22,75764.22,48.772,75764.22
0.0,0.0,1.0,1.0,75795.55,75795.55,31.324,75795.55
1.0,0.0,0.0,1.0,75824.75,75824.75,29.204,75824.75
0.0,0.0,0.0,1.0,75872.71,75872.71,47.96,75872.71
0.0,1.0,1.0,1.0,75924.44,75924.44,51.728,75924.44
1.0,1.0,0.0,1.0,75933.21,75933.21,8.776,75933.21
1.0,0.0,1.0,1.0,75971.98,75971.98,38.764,75971.98
0.0,0.0,0.0,1.0,75981.96,75981.96,9.984,75981.96
MARK 002
0.0,0.0,1.0,1.0,76232.86,76232.86,250.9,76232.86
1.0,0.0,0.0,1.0,76261.984,76261.984,29.128,76261.984
0.0,0.0,0.0,1.0,76309.94,76309.94,47.948,76309.94
0.0,1.0,1.0,1.0,76361.59,76361.59,51.66,76361.59
1.0,1.0,0.0,1.0,76370.3,76370.3,8.704,76370.3
1.0,0.0,1.0,1.0,76408.98,76408.98,38.676,76408.98
0.0,0.0,0.0,1.0,76418.98,76418.98,10.0,76418.98
1.0,0.0,0.0,1.0,76479.516,76479.516,60.54,76479.516
0.0,0.0,0.0,1.0,76528.875,76528.875,49.356,76528.875
0.0,1.0,1.0,1.0,76580.78,76580.78,51.908,76580.78
1.0,1.0,0.0,1.0,76589.39,76589.39,8.612,76589.39
0.0,1.0,0.0,1.0,76638.016,76638.016,48.624,76638.016
0.0,0.0,1.0,1.0,76669.33,76669.33,31.312,76669.33
1.0,0.0,0.0,1.0,76698.49,76698.49,29.164,76698.49
0.0,0.0,0.0,1.0,76746.53,76746.53,48.036,76746.53
0.0,1.0,1.0,1.0,76798.14,76798.14,51.616,76798.14
1.0,1.0,0.0,1.0,76806.92,76806.92,8.78,76806.92
